7.363	Left
7.746	Left
8.193	Right
8.632	Up
9.079	Up
9.527	Left
10.413	Down
11.309	Left
12.204	Down
12.643	Up
13.091	Up
13.977	Right
14.872	Left
15.32	Down
15.759	Left
16.206	Down
16.654	Down
17.55	Up
18.436	Right
19.331	Down
20.218	Left
21.113	Up
21.999	Left
22.671	Right
22.895	Right
23.24	Left,4
26.943	Right,4
30.451	Left
31.346	Right
32.232	Left
32.671	Up
33.119	Down
33.566	Up
34.005	Right
34.891	Down
35.348	Up
35.787	Right
37.578	Left
38.454	Down
38.902	Up
39.35	Right
39.788	Left
40.675	Down
41.104	Right,4
44.676	Left
45.572	Up
46.468	Right
47.354	Up
47.792	Left
48.231	Right
49.126	Down
49.565	Up
50.012	Right
50.46	Down
50.908	Up
51.346	Right
51.794	Left
52.68	Down
53.128	Right
54.014	Up
55.348	Left
58.007	Down
58.445	Right
58.865	Left,2
58.865	Right,2
61.561	Down
61.999	Down
62.447	Left
62.447	Right
65.917	Left,2
65.917	Right,2
67.764	Down
68.212	Up
68.65	Right
69.975	Up
70.423	Left
73.1	Left,4
76.542	Right,4
80.18	Left
80.18	Right
81.057	Left
81.953	Right
82.829	Up
83.268	Right
83.706	Left
87.232	Left
87.232	Right
87.699	Down
88.566	Right
89.024	Down
89.453	Right
90.348	Right
90.861	Right,4.354
95.274	Left
96.15	Left
96.551	Right
100.059	Left
100.376	Up
102.568	Right
102.755	Left
103.007	Right
103.641	Down
106.066	Up
106.253	Left
106.505	Right
106.738	Right
107.839	Left
109.285	Up
109.471	Left
109.723	Right
109.956	Right
110.115	Right
110.591	Left
112.149	Right,3.563
114.191	Right
117.746	Left
118.184	Left
118.632	Right
119.07	Right
119.509	Left
119.947	Left
120.385	Right
120.824	Right
121.262	Down
121.71	Down
122.149	Up
122.596	Up
123.025	Right
123.473	Right
123.912	Up
124.35	Up
128.305	Right
130.059	Down
130.292	Down
130.507	Down
130.731	Down
130.954	Up
131.169	Up
131.384	Up
131.607	Up
131.831	Left
132.27	Right
132.746	Right
133.156	Down
133.585	Left
133.809	Up
135.348	Left
136.225	Left
136.449	Right
136.673	Left
136.887	Right
137.111	Down
137.326	Down
137.55	Down
137.774	Down
137.988	Up
138.212	Up
138.436	Up
138.65	Up
139.751	Left
140.078	Up
140.413	Right
