6.1	Up
6.569	Right
7.038	Down
7.392	Left
7.746	Down
10.329	Down
10.736	Up
11.263	Left
11.673	Right
13.548	Left
14.017	Right
14.486	Down
14.954	Up
15.423	Right
15.892	Down
16.829	Right
17.767	Down
18.704	Up
19.642	Down
20.579	Left
21.507	Right
22.454	Down
22.923	Right,2
24.329	Right
25.247	Down
26.185	Up
26.673	Left,2
28.079	Left
28.529	Left
29.954	Right
30.413	Up
30.882	Right
31.829	Down
32.767	Right
33.704	Down
34.632	Left
35.579	Up
36.048	Down
36.39	Down
36.732	Down
36.986	Down
39.085	Left
39.32	Left
40.726	Up
41.663	Right
42.601	Up
43.529	Down
44.476	Up
45.423	Left
45.892	Right
46.361	Down
46.82	Right
47.288	Left
47.757	Up
48.236	Down
49.163	Left
50.111	Right
50.57	Down
51.497	Left
51.986	Up,3
53.861	Up
54.31	Left
54.798	Down
55.257	Right
57.601	Down
58.06	Left
58.529	Right
59.007	Down
59.476	Up
59.935	Left
60.423	Right
60.892	Down
61.361	Right,5
66.361	Up,3
68.861	Left,4
72.611	Down,2
76.175	Left,10
76.175	Right,10
81.517	Right
81.986	Left
82.454	Down
83.695	Up,6
89.847	Left
90.198	Right
90.433	Left
92.542	Left
92.767	Right
94.173	Left
94.642	Down
95.111	Right
96.048	Up
96.986	Right
97.464	Down
97.923	Up
98.402	Left
98.87	Down
99.329	Right
101.673	Right
102.142	Right
103.079	Left
104.017	Down
104.964	Right
105.902	Left
106.361	Up
106.829	Down
107.298	Right
107.777	Left
108.236	Down
108.704	Up
109.173	Down
109.642	Right
111.048	Down
111.517	Right
111.986	Left
112.933	Right
113.402	Left
113.861	Right
114.329	Down
115.267	Right
116.204	Up
117.142	Right
117.611	Left
118.548	Up
119.486	Right
120.423	Up
120.892	Left
121.361	Right
121.722	Down
122.073	Up
