2.495	Left
2.952	Right
3.241	Up
3.633	Up
3.987	Down
6.534	Left
6.935	Down
7.262	Right
7.607	Up
16.711	Left
17.159	Right
17.588	Down
18.045	Left
18.493	Up
18.941	Down
19.426	Right
19.827	Left
20.321	Right
20.713	Left
21.161	Left
21.615	Up
22.05	Left
22.494	Down
22.948	Up
23.161	Left
23.383	Right
23.605	Right
23.828	Right
24.263	Up
24.716	Left
25.161	Left
25.578	Down
26.05	Left
26.948	Up
27.383	Left,7
30.948	Up
31.383	Left
31.828	Down
32.226	Up
32.716	Left
33.161	Right
33.587	Down
34.05	Up
34.466	Down
34.948	Left
35.383	Right
35.828	Down
36.263	Up
36.716	Down
37.161	Right
37.615	Left
38.05	Up
38.494	Left
38.865	Right
39.383	Down
39.828	Up
40.263	Left
40.716	Down
41.133	Up
41.596	Left
42.05	Down
42.494	Up
42.929	Left
43.383	Right
43.828	Left
44.226	Up
45.133	Left,1
46.022	Down,2
46.911	Up,2
48.263	Left
48.652	Up,2
49.596	Up
50.05	Left
50.476	Right
50.929	Left
51.161	Up
52.263	Left
52.707	Up
53.152	Right
53.587	Down
54.041	Up
54.485	Left
54.929	Right
55.374	Down
55.818	Up
56.263	Left
56.707	Up
57.152	Right
57.587	Right
58.041	Down
58.485	Up
58.92	Left
59.374	Right
59.809	Down
60.254	Left
60.707	Up
61.207	Down,2
62.476	Up
62.902	Left
63.374	Down
63.809	Up
64.254	Left
64.707	Right
65.142	Right
65.596	Down,1
66.485	Down
66.948	Up
67.355	Left
67.809	Right
68.254	Down
68.689	Up
69.142	Left
69.587	Down
70.022	Right
70.476	Up
70.911	Left
71.281	Down
71.809	Up
72.244	Down
72.689	Left
73.133	Right
73.578	Right
74.022	Down
74.466	Up
74.911	Left
75.374	Down
75.8	Left
76.281	Right
76.679	Up
77.133	Down
77.568	Right
78.013	Left
78.457	Up
78.902	Up
79.559	Up
80.235	Up
80.67	Left
81.124	Down
81.568	Left
82.004	Right
82.457	Down
83.115	Up
83.559	Up
84.272	Down
84.661	Up
85.096	Down
85.559	Up
85.994	Right
86.439	Left
86.892	Down
87.328	Up
87.855	Down
88.216	Right
88.661	Right
89.096	Left
89.754	Down
90.429	Up
90.874	Left
91.318	Down
91.754	Up
92.031	Left
92.642	Down
93.087	Up
93.522	Left
93.976	Right
94.411	Down
95.457	Left,2.167
96.652	Left
96.929	Down
98.365	Down
98.716	Left
99.087	Down
99.272	Up
99.531	Right
99.735	Left
100.133	Right,4
102.698	Down
103.133	Right
103.578	Left
104.022	Down
104.457	Up
104.892	Left
105.337	Down
106.207	Left
106.642	Down
106.874	Up
107.096	Left
107.531	Down
107.976	Right
113.226	Left
113.661	Down
114.105	Up
114.328	Left
114.541	Right
114.754	Down
114.976	Up
115.198	Left
115.411	Right
115.633	Left
115.846	Down
116.3	Up
116.494	Left
117.17	Down
117.383	Up
117.615	Down
117.828	Left
117.929	Right
118.05	Up
118.263	Left
118.485	Down
118.698	Up
118.92	Right
119.133	Left
119.355	Down
119.578	Up
119.716	Down
120.235	Left
121.105	Down
121.985	Up
122.207	Left
122.42	Down
122.642	Left
124.059	Left
